condition,county,year,month,n
Transmissible spongiform encephalopathies (TSEs),payette,2019,1,0
Tuberculosis,payette,2019,1,0
Tularemia,payette,2019,1,0
Waterborne Illness,payette,2019,1,0
West Nile virus neuroinvasive disease,payette,2019,1,0
West Nile virus non-neuroinvasive disease,payette,2019,1,0
Yersiniosis (non-pestis),payette,2019,1,0
"Zika virus disease, non-congenital",payette,2019,1,0
"Amebiasis, NOS",washington,2019,1,0
Aseptic meningitis,washington,2019,1,0
"Botulism, infant",washington,2019,1,0
Campylobacteriosis,washington,2019,1,0
Cryptosporidiosis,washington,2019,1,0
Dengue,washington,2019,1,0
"Encephalitis, viral or aseptic",washington,2019,1,0
Extraordinary occurrence of illness,washington,2019,1,0
"Foodborne Illness, NOS",washington,2019,1,0
Giardiasis,washington,2019,1,0
"Group A Streptococcus, invasive",washington,2019,1,0
HIV or AIDS,washington,2019,1,0
"Haemophilus influenzae, invasive",washington,2019,1,0
Hantavirus pulmonary syndrome,washington,2019,1,0
"Hemolytic uremic synd,postdiarrheal",washington,2019,1,0
"Hepatitis A, acute",washington,2019,1,0
Hepatitis B,washington,2019,1,0
"Hepatitis C, Acute",washington,2019,1,0
"Hepatitis C, chronic",washington,2019,1,0
Legionellosis,washington,2019,1,0
Listeriosis,washington,2019,1,0
Lyme disease,washington,2019,1,0
Malaria,washington,2019,1,0
Mumps,washington,2019,1,0
"Neisseria meningitidis, invasive (Mening. disease)",washington,2019,1,0
Noroviruses,washington,2019,1,0
Pertussis,washington,2019,1,0
Pneumocystis pneumonia (PCP),washington,2019,1,0
"Q fever, Acute",washington,2019,1,0
Rabies PEP,washington,2019,1,0
Relapsing Fever (tick and louse-borne),washington,2019,1,0
Respiratory syncytial virus (RSV),washington,2019,1,0
"S. aureus, coag+, meth- or oxi- resistant (MRSA)",washington,2019,1,0
Salmonellosis,washington,2019,1,0
Shiga toxin-producing Escherichia coli (STEC),washington,2019,1,0
Shigellosis,washington,2019,1,0
Spotted Fever Rickettsiosis,washington,2019,1,0
Streptococcal toxic-shock syndrome,washington,2019,1,0
"Streptococcus pneumoniae, invasive disease (IPD)",washington,2019,1,0
Transmissible spongiform encephalopathies (TSEs),washington,2019,1,0
Tuberculosis,washington,2019,1,0
Tularemia,washington,2019,1,0
Waterborne Illness,washington,2019,1,0
West Nile virus neuroinvasive disease,washington,2019,1,0
West Nile virus non-neuroinvasive disease,washington,2019,1,0
Yersiniosis (non-pestis),washington,2019,1,0
"Zika virus disease, non-congenital",washington,2019,1,0
"Amebiasis, NOS",adams,2019,1,0
Aseptic meningitis,adams,2019,1,0
"Botulism, infant",adams,2019,1,0
Campylobacteriosis,adams,2019,1,0
Chlamydia trachomatis infection,adams,2019,1,0
Cryptosporidiosis,adams,2019,1,0
Dengue,adams,2019,1,0
"Encephalitis, viral or aseptic",adams,2019,1,0
Extraordinary occurrence of illness,adams,2019,1,0
"Foodborne Illness, NOS",adams,2019,1,0
Giardiasis,adams,2019,1,0
Gonorrhea,adams,2019,1,0
"Group A Streptococcus, invasive",adams,2019,1,0
HIV or AIDS,adams,2019,1,0
"Haemophilus influenzae, invasive",adams,2019,1,0
Hantavirus pulmonary syndrome,adams,2019,1,0
"Hemolytic uremic synd,postdiarrheal",adams,2019,1,0
"Hepatitis A, acute",adams,2019,1,0
Hepatitis B,adams,2019,1,0
"Hepatitis C, Acute",adams,2019,1,0
Legionellosis,adams,2019,1,0
Listeriosis,adams,2019,1,0
Lyme disease,adams,2019,1,0
Malaria,adams,2019,1,0
Mumps,adams,2019,1,0
"Neisseria meningitidis, invasive (Mening. disease)",adams,2019,1,0
Noroviruses,adams,2019,1,0
Pertussis,adams,2019,1,0
Pneumocystis pneumonia (PCP),adams,2019,1,0
"Q fever, Acute",adams,2019,1,0
Rabies PEP,adams,2019,1,0
Relapsing Fever (tick and louse-borne),adams,2019,1,0
"S. aureus, coag+, meth- or oxi- resistant (MRSA)",adams,2019,1,0
Salmonellosis,adams,2019,1,0
Shiga toxin-producing Escherichia coli (STEC),adams,2019,1,0
Shigellosis,adams,2019,1,0
Spotted Fever Rickettsiosis,adams,2019,1,0
Streptococcal toxic-shock syndrome,adams,2019,1,0
"Streptococcus pneumoniae, invasive disease (IPD)",adams,2019,1,0
Transmissible spongiform encephalopathies (TSEs),adams,2019,1,0
Tuberculosis,adams,2019,1,0
Tularemia,adams,2019,1,0
Waterborne Illness,adams,2019,1,0
West Nile virus neuroinvasive disease,adams,2019,1,0
West Nile virus non-neuroinvasive disease,adams,2019,1,0
Yersiniosis (non-pestis),adams,2019,1,0
"Zika virus disease, non-congenital",adams,2019,1,0
"Amebiasis, NOS",gem,2019,1,0
Aseptic meningitis,gem,2019,1,0
"Botulism, infant",gem,2019,1,0
Campylobacteriosis,gem,2019,1,0
Cryptosporidiosis,gem,2019,1,0
Dengue,gem,2019,1,0
"Encephalitis, viral or aseptic",gem,2019,1,0
Extraordinary occurrence of illness,gem,2019,1,0
"Foodborne Illness, NOS",gem,2019,1,0
Giardiasis,gem,2019,1,0
Gonorrhea,gem,2019,1,0
"Group A Streptococcus, invasive",gem,2019,1,0
HIV or AIDS,gem,2019,1,0
"Haemophilus influenzae, invasive",gem,2019,1,0
Hantavirus pulmonary syndrome,gem,2019,1,0
"Hemolytic uremic synd,postdiarrheal",gem,2019,1,0
"Hepatitis A, acute",gem,2019,1,0
Hepatitis B,gem,2019,1,0
"Hepatitis C, Acute",gem,2019,1,0
Legionellosis,gem,2019,1,0
Listeriosis,gem,2019,1,0
Lyme disease,gem,2019,1,0
Malaria,gem,2019,1,0
Mumps,gem,2019,1,0
"Neisseria meningitidis, invasive (Mening. disease)",gem,2019,1,0
Noroviruses,gem,2019,1,0
Pertussis,gem,2019,1,0
Pneumocystis pneumonia (PCP),gem,2019,1,0
"Q fever, Acute",gem,2019,1,0
Rabies PEP,gem,2019,1,0
Relapsing Fever (tick and louse-borne),gem,2019,1,0
Salmonellosis,gem,2019,1,0
Shiga toxin-producing Escherichia coli (STEC),gem,2019,1,0
Shigellosis,gem,2019,1,0
Spotted Fever Rickettsiosis,gem,2019,1,0
Streptococcal toxic-shock syndrome,gem,2019,1,0
"Streptococcus pneumoniae, invasive disease (IPD)",gem,2019,1,0
Transmissible spongiform encephalopathies (TSEs),gem,2019,1,0
Tuberculosis,gem,2019,1,0
Tularemia,gem,2019,1,0
Waterborne Illness,gem,2019,1,0
West Nile virus neuroinvasive disease,gem,2019,1,0
West Nile virus non-neuroinvasive disease,gem,2019,1,0
Yersiniosis (non-pestis),gem,2019,1,0
"Zika virus disease, non-congenital",gem,2019,1,0
"Amebiasis, NOS",owyhee,2019,1,0
Aseptic meningitis,owyhee,2019,1,0
"Botulism, infant",owyhee,2019,1,0
Campylobacteriosis,owyhee,2019,1,0
Cryptosporidiosis,owyhee,2019,1,0
Dengue,owyhee,2019,1,0
"Encephalitis, viral or aseptic",owyhee,2019,1,0
Extraordinary occurrence of illness,owyhee,2019,1,0
"Foodborne Illness, NOS",owyhee,2019,1,0
Giardiasis,owyhee,2019,1,0
"Group A Streptococcus, invasive",owyhee,2019,1,0
HIV or AIDS,owyhee,2019,1,0
"Haemophilus influenzae, invasive",owyhee,2019,1,0
Hantavirus pulmonary syndrome,owyhee,2019,1,0
"Hemolytic uremic synd,postdiarrheal",owyhee,2019,1,0
"Hepatitis A, acute",owyhee,2019,1,0
Hepatitis B,owyhee,2019,1,0
"Hepatitis C, Acute",owyhee,2019,1,0
"Hepatitis C, chronic",owyhee,2019,1,0
Legionellosis,owyhee,2019,1,0
Listeriosis,owyhee,2019,1,0
Lyme disease,owyhee,2019,1,0
Malaria,owyhee,2019,1,0
Mumps,owyhee,2019,1,0
"Neisseria meningitidis, invasive (Mening. disease)",owyhee,2019,1,0
Noroviruses,owyhee,2019,1,0
Pertussis,owyhee,2019,1,0
Pneumocystis pneumonia (PCP),owyhee,2019,1,0
"Q fever, Acute",owyhee,2019,1,0
Rabies PEP,owyhee,2019,1,0
Relapsing Fever (tick and louse-borne),owyhee,2019,1,0
"S. aureus, coag+, meth- or oxi- resistant (MRSA)",owyhee,2019,1,0
Salmonellosis,owyhee,2019,1,0
Shiga toxin-producing Escherichia coli (STEC),owyhee,2019,1,0
Shigellosis,owyhee,2019,1,0
Spotted Fever Rickettsiosis,owyhee,2019,1,0
Streptococcal toxic-shock syndrome,owyhee,2019,1,0
"Streptococcus pneumoniae, invasive disease (IPD)",owyhee,2019,1,0
Transmissible spongiform encephalopathies (TSEs),owyhee,2019,1,0
Tuberculosis,owyhee,2019,1,0
Tularemia,owyhee,2019,1,0
Waterborne Illness,owyhee,2019,1,0
West Nile virus neuroinvasive disease,owyhee,2019,1,0
West Nile virus non-neuroinvasive disease,owyhee,2019,1,0
Yersiniosis (non-pestis),owyhee,2019,1,0
"Zika virus disease, non-congenital",owyhee,2019,1,0
"Amebiasis, NOS",canyon,2020,1,0
Aseptic meningitis,canyon,2020,1,0
"Botulism, infant",canyon,2020,1,0
Dengue,canyon,2020,1,0
"Encephalitis, viral or aseptic",canyon,2020,1,0
Extraordinary occurrence of illness,canyon,2020,1,0
"Foodborne Illness, NOS",canyon,2020,1,0
"Haemophilus influenzae, invasive",canyon,2020,1,0
Hantavirus pulmonary syndrome,canyon,2020,1,0
"Hemolytic uremic synd,postdiarrheal",canyon,2020,1,0
"Hepatitis A, acute",canyon,2020,1,0
"Hepatitis C, Acute",canyon,2020,1,0
Legionellosis,canyon,2020,1,0
Listeriosis,canyon,2020,1,0
Lyme disease,canyon,2020,1,0
Malaria,canyon,2020,1,0
Mumps,canyon,2020,1,0
"Neisseria meningitidis, invasive (Mening. disease)",canyon,2020,1,0
"Q fever, Acute",canyon,2020,1,0
Relapsing Fever (tick and louse-borne),canyon,2020,1,0
Shigellosis,canyon,2020,1,0
Spotted Fever Rickettsiosis,canyon,2020,1,0
Streptococcal toxic-shock syndrome,canyon,2020,1,0
"Streptococcus pneumoniae, invasive disease (IPD)",canyon,2020,1,0
Transmissible spongiform encephalopathies (TSEs),canyon,2020,1,0
Tuberculosis,canyon,2020,1,0
Tularemia,canyon,2020,1,0
Waterborne Illness,canyon,2020,1,0
West Nile virus neuroinvasive disease,canyon,2020,1,0
West Nile virus non-neuroinvasive disease,canyon,2020,1,0
Yersiniosis (non-pestis),canyon,2020,1,0
"Zika virus disease, non-congenital",canyon,2020,1,0
"Amebiasis, NOS",payette,2020,1,0
Aseptic meningitis,payette,2020,1,0
"Botulism, infant",payette,2020,1,0
Campylobacteriosis,payette,2020,1,0
Cryptosporidiosis,payette,2020,1,0
Dengue,payette,2020,1,0
"Encephalitis, viral or aseptic",payette,2020,1,0
Extraordinary occurrence of illness,payette,2020,1,0
"Foodborne Illness, NOS",payette,2020,1,0
Giardiasis,payette,2020,1,0
"Group A Streptococcus, invasive",payette,2020,1,0
HIV or AIDS,payette,2020,1,0
"Haemophilus influenzae, invasive",payette,2020,1,0
Hantavirus pulmonary syndrome,payette,2020,1,0
"Hemolytic uremic synd,postdiarrheal",payette,2020,1,0
"Hepatitis A, acute",payette,2020,1,0
Hepatitis B,payette,2020,1,0
"Hepatitis C, Acute",payette,2020,1,0
"Hepatitis C, chronic",payette,2020,1,0
Legionellosis,payette,2020,1,0
Listeriosis,payette,2020,1,0
Lyme disease,payette,2020,1,0
Malaria,payette,2020,1,0
Mumps,payette,2020,1,0
"Neisseria meningitidis, invasive (Mening. disease)",payette,2020,1,0
Noroviruses,payette,2020,1,0
Pertussis,payette,2020,1,0
Pneumocystis pneumonia (PCP),payette,2020,1,0
"Q fever, Acute",payette,2020,1,0
Rabies PEP,payette,2020,1,0
Relapsing Fever (tick and louse-borne),payette,2020,1,0
"S. aureus, coag+, meth- or oxi- resistant (MRSA)",payette,2020,1,0
Salmonellosis,payette,2020,1,0
Shiga toxin-producing Escherichia coli (STEC),payette,2020,1,0
Shigellosis,payette,2020,1,0
Spotted Fever Rickettsiosis,payette,2020,1,0
Streptococcal toxic-shock syndrome,payette,2020,1,0
"Streptococcus pneumoniae, invasive disease (IPD)",payette,2020,1,0
Transmissible spongiform encephalopathies (TSEs),payette,2020,1,0
Tuberculosis,payette,2020,1,0
Tularemia,payette,2020,1,0
Waterborne Illness,payette,2020,1,0
West Nile virus neuroinvasive disease,payette,2020,1,0
West Nile virus non-neuroinvasive disease,payette,2020,1,0
Yersiniosis (non-pestis),payette,2020,1,0
"Zika virus disease, non-congenital",payette,2020,1,0
"Amebiasis, NOS",washington,2020,1,0
Aseptic meningitis,washington,2020,1,0
"Botulism, infant",washington,2020,1,0
Campylobacteriosis,washington,2020,1,0
Cryptosporidiosis,washington,2020,1,0
Dengue,washington,2020,1,0
"Encephalitis, viral or aseptic",washington,2020,1,0
Extraordinary occurrence of illness,washington,2020,1,0
"Foodborne Illness, NOS",washington,2020,1,0
Giardiasis,washington,2020,1,0
Gonorrhea,washington,2020,1,0
"Group A Streptococcus, invasive",washington,2020,1,0
HIV or AIDS,washington,2020,1,0
"Haemophilus influenzae, invasive",washington,2020,1,0
Hantavirus pulmonary syndrome,washington,2020,1,0
"Hemolytic uremic synd,postdiarrheal",washington,2020,1,0
"Hepatitis A, acute",washington,2020,1,0
Hepatitis B,washington,2020,1,0
"Hepatitis C, Acute",washington,2020,1,0
Legionellosis,washington,2020,1,0
Listeriosis,washington,2020,1,0
Lyme disease,washington,2020,1,0
Malaria,washington,2020,1,0
Mumps,washington,2020,1,0
"Neisseria meningitidis, invasive (Mening. disease)",washington,2020,1,0
Noroviruses,washington,2020,1,0
Pertussis,washington,2020,1,0
Pneumocystis pneumonia (PCP),washington,2020,1,0
"Q fever, Acute",washington,2020,1,0
Rabies PEP,washington,2020,1,0
Relapsing Fever (tick and louse-borne),washington,2020,1,0
Respiratory syncytial virus (RSV),washington,2020,1,0
Salmonellosis,washington,2020,1,0
Shiga toxin-producing Escherichia coli (STEC),washington,2020,1,0
Shigellosis,washington,2020,1,0
Spotted Fever Rickettsiosis,washington,2020,1,0
Streptococcal toxic-shock syndrome,washington,2020,1,0
"Streptococcus pneumoniae, invasive disease (IPD)",washington,2020,1,0
Transmissible spongiform encephalopathies (TSEs),washington,2020,1,0
Tuberculosis,washington,2020,1,0
Tularemia,washington,2020,1,0
Waterborne Illness,washington,2020,1,0
West Nile virus neuroinvasive disease,washington,2020,1,0
West Nile virus non-neuroinvasive disease,washington,2020,1,0
Yersiniosis (non-pestis),washington,2020,1,0
"Zika virus disease, non-congenital",washington,2020,1,0
"Amebiasis, NOS",adams,2020,1,0
Aseptic meningitis,adams,2020,1,0
"Botulism, infant",adams,2020,1,0
Campylobacteriosis,adams,2020,1,0
Cryptosporidiosis,adams,2020,1,0
Dengue,adams,2020,1,0
"Encephalitis, viral or aseptic",adams,2020,1,0
Extraordinary occurrence of illness,adams,2020,1,0
"Foodborne Illness, NOS",adams,2020,1,0
Giardiasis,adams,2020,1,0
Gonorrhea,adams,2020,1,0
"Group A Streptococcus, invasive",adams,2020,1,0
HIV or AIDS,adams,2020,1,0
"Haemophilus influenzae, invasive",adams,2020,1,0
Hantavirus pulmonary syndrome,adams,2020,1,0
"Hemolytic uremic synd,postdiarrheal",adams,2020,1,0
"Hepatitis A, acute",adams,2020,1,0
Hepatitis B,adams,2020,1,0
"Hepatitis C, Acute",adams,2020,1,0
"Hepatitis C, chronic",adams,2020,1,0
Legionellosis,adams,2020,1,0
Listeriosis,adams,2020,1,0
Lyme disease,adams,2020,1,0
Malaria,adams,2020,1,0
Mumps,adams,2020,1,0
"Neisseria meningitidis, invasive (Mening. disease)",adams,2020,1,0
Noroviruses,adams,2020,1,0
Pertussis,adams,2020,1,0
Pneumocystis pneumonia (PCP),adams,2020,1,0
"Q fever, Acute",adams,2020,1,0
Rabies PEP,adams,2020,1,0
Relapsing Fever (tick and louse-borne),adams,2020,1,0
Respiratory syncytial virus (RSV),adams,2020,1,0
"S. aureus, coag+, meth- or oxi- resistant (MRSA)",adams,2020,1,0
Salmonellosis,adams,2020,1,0
Shiga toxin-producing Escherichia coli (STEC),adams,2020,1,0
Shigellosis,adams,2020,1,0
Spotted Fever Rickettsiosis,adams,2020,1,0
Streptococcal toxic-shock syndrome,adams,2020,1,0
"Streptococcus pneumoniae, invasive disease (IPD)",adams,2020,1,0
Transmissible spongiform encephalopathies (TSEs),adams,2020,1,0
Tuberculosis,adams,2020,1,0
Tularemia,adams,2020,1,0
Waterborne Illness,adams,2020,1,0
West Nile virus neuroinvasive disease,adams,2020,1,0
West Nile virus non-neuroinvasive disease,adams,2020,1,0
Yersiniosis (non-pestis),adams,2020,1,0
"Zika virus disease, non-congenital",adams,2020,1,0
"Amebiasis, NOS",gem,2020,1,0
Aseptic meningitis,gem,2020,1,0
"Botulism, infant",gem,2020,1,0
Campylobacteriosis,gem,2020,1,0
Cryptosporidiosis,gem,2020,1,0
Dengue,gem,2020,1,0
"Encephalitis, viral or aseptic",gem,2020,1,0
Extraordinary occurrence of illness,gem,2020,1,0
"Foodborne Illness, NOS",gem,2020,1,0
Giardiasis,gem,2020,1,0
"Group A Streptococcus, invasive",gem,2020,1,0
HIV or AIDS,gem,2020,1,0
"Haemophilus influenzae, invasive",gem,2020,1,0
Hantavirus pulmonary syndrome,gem,2020,1,0
"Hemolytic uremic synd,postdiarrheal",gem,2020,1,0
"Hepatitis A, acute",gem,2020,1,0
Hepatitis B,gem,2020,1,0
"Hepatitis C, Acute",gem,2020,1,0
Legionellosis,gem,2020,1,0
Listeriosis,gem,2020,1,0
Lyme disease,gem,2020,1,0
Malaria,gem,2020,1,0
Mumps,gem,2020,1,0
"Neisseria meningitidis, invasive (Mening. disease)",gem,2020,1,0
Noroviruses,gem,2020,1,0
Pertussis,gem,2020,1,0
Pneumocystis pneumonia (PCP),gem,2020,1,0
"Q fever, Acute",gem,2020,1,0
Rabies PEP,gem,2020,1,0
Relapsing Fever (tick and louse-borne),gem,2020,1,0
"S. aureus, coag+, meth- or oxi- resistant (MRSA)",gem,2020,1,0
Shiga toxin-producing Escherichia coli (STEC),gem,2020,1,0
Shigellosis,gem,2020,1,0
Spotted Fever Rickettsiosis,gem,2020,1,0
Streptococcal toxic-shock syndrome,gem,2020,1,0
"Streptococcus pneumoniae, invasive disease (IPD)",gem,2020,1,0
Transmissible spongiform encephalopathies (TSEs),gem,2020,1,0
Tuberculosis,gem,2020,1,0
Tularemia,gem,2020,1,0
Waterborne Illness,gem,2020,1,0
West Nile virus neuroinvasive disease,gem,2020,1,0
West Nile virus non-neuroinvasive disease,gem,2020,1,0
Yersiniosis (non-pestis),gem,2020,1,0
"Zika virus disease, non-congenital",gem,2020,1,0
"Amebiasis, NOS",owyhee,2020,1,0
Aseptic meningitis,owyhee,2020,1,0
"Botulism, infant",owyhee,2020,1,0
Campylobacteriosis,owyhee,2020,1,0
Cryptosporidiosis,owyhee,2020,1,0
Dengue,owyhee,2020,1,0
"Encephalitis, viral or aseptic",owyhee,2020,1,0
Extraordinary occurrence of illness,owyhee,2020,1,0
"Foodborne Illness, NOS",owyhee,2020,1,0
Giardiasis,owyhee,2020,1,0
"Group A Streptococcus, invasive",owyhee,2020,1,0
"Haemophilus influenzae, invasive",owyhee,2020,1,0
Hantavirus pulmonary syndrome,owyhee,2020,1,0
"Hemolytic uremic synd,postdiarrheal",owyhee,2020,1,0
"Hepatitis A, acute",owyhee,2020,1,0
Hepatitis B,owyhee,2020,1,0
"Hepatitis C, Acute",owyhee,2020,1,0
Legionellosis,owyhee,2020,1,0
Listeriosis,owyhee,2020,1,0
Lyme disease,owyhee,2020,1,0
Malaria,owyhee,2020,1,0
Mumps,owyhee,2020,1,0
"Neisseria meningitidis, invasive (Mening. disease)",owyhee,2020,1,0
Noroviruses,owyhee,2020,1,0
Pneumocystis pneumonia (PCP),owyhee,2020,1,0
"Q fever, Acute",owyhee,2020,1,0
Rabies PEP,owyhee,2020,1,0
Relapsing Fever (tick and louse-borne),owyhee,2020,1,0
"S. aureus, coag+, meth- or oxi- resistant (MRSA)",owyhee,2020,1,0
Salmonellosis,owyhee,2020,1,0
Shiga toxin-producing Escherichia coli (STEC),owyhee,2020,1,0
Shigellosis,owyhee,2020,1,0
Spotted Fever Rickettsiosis,owyhee,2020,1,0
Streptococcal toxic-shock syndrome,owyhee,2020,1,0
"Streptococcus pneumoniae, invasive disease (IPD)",owyhee,2020,1,0
Transmissible spongiform encephalopathies (TSEs),owyhee,2020,1,0
Tuberculosis,owyhee,2020,1,0
Tularemia,owyhee,2020,1,0
Waterborne Illness,owyhee,2020,1,0
West Nile virus neuroinvasive disease,owyhee,2020,1,0
West Nile virus non-neuroinvasive disease,owyhee,2020,1,0
Yersiniosis (non-pestis),owyhee,2020,1,0
"Zika virus disease, non-congenital",owyhee,2020,1,0
"Amebiasis, NOS",canyon,2021,1,0
Aseptic meningitis,canyon,2021,1,0
"Botulism, infant",canyon,2021,1,0
Dengue,canyon,2021,1,0
"Encephalitis, viral or aseptic",canyon,2021,1,0
Extraordinary occurrence of illness,canyon,2021,1,0
"Foodborne Illness, NOS",canyon,2021,1,0
"Group A Streptococcus, invasive",canyon,2021,1,0
"Haemophilus influenzae, invasive",canyon,2021,1,0
Hantavirus pulmonary syndrome,canyon,2021,1,0
"Hemolytic uremic synd,postdiarrheal",canyon,2021,1,0
Hepatitis B,canyon,2021,1,0
"Hepatitis C, Acute",canyon,2021,1,0
Listeriosis,canyon,2021,1,0
Lyme disease,canyon,2021,1,0
Malaria,canyon,2021,1,0
Mumps,canyon,2021,1,0
"Neisseria meningitidis, invasive (Mening. disease)",canyon,2021,1,0
Noroviruses,canyon,2021,1,0
Pertussis,canyon,2021,1,0
Pneumocystis pneumonia (PCP),canyon,2021,1,0
"Q fever, Acute",canyon,2021,1,0
Relapsing Fever (tick and louse-borne),canyon,2021,1,0
Respiratory syncytial virus (RSV),canyon,2021,1,0
"S. aureus, coag+, meth- or oxi- resistant (MRSA)",canyon,2021,1,0
Salmonellosis,canyon,2021,1,0
Shiga toxin-producing Escherichia coli (STEC),canyon,2021,1,0
Shigellosis,canyon,2021,1,0
Spotted Fever Rickettsiosis,canyon,2021,1,0
Streptococcal toxic-shock syndrome,canyon,2021,1,0
"Streptococcus pneumoniae, invasive disease (IPD)",canyon,2021,1,0
Transmissible spongiform encephalopathies (TSEs),canyon,2021,1,0
Tuberculosis,canyon,2021,1,0
Tularemia,canyon,2021,1,0
Waterborne Illness,canyon,2021,1,0
West Nile virus neuroinvasive disease,canyon,2021,1,0
West Nile virus non-neuroinvasive disease,canyon,2021,1,0
Yersiniosis (non-pestis),canyon,2021,1,0
"Zika virus disease, non-congenital",canyon,2021,1,0
"Amebiasis, NOS",payette,2021,1,0
Aseptic meningitis,payette,2021,1,0
"Botulism, infant",payette,2021,1,0
Cryptosporidiosis,payette,2021,1,0
Dengue,payette,2021,1,0
"Encephalitis, viral or aseptic",payette,2021,1,0
Extraordinary occurrence of illness,payette,2021,1,0
"Foodborne Illness, NOS",payette,2021,1,0
Giardiasis,payette,2021,1,0
HIV or AIDS,payette,2021,1,0
"Haemophilus influenzae, invasive",payette,2021,1,0
